Station_Name,Direct_Effect,Indirect_Effect,Total_Effect
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
27,0.0,0.375,0.375
26,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
27,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
26,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
27,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
5,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
5,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
6,0.0,0.375,0.375
